ClassName,ID,English_Original,Vietnamese_Current
Hints,yumi_0,"DNA alterations makes devirtualization lethal. However, DNA can still be repaired in towers.","DNA alterations makes deao hoa lethal. However, DNA can still be repaired in thaps."
Hints,yumi_1,DNA Exchange delays DNA alterations and passes them on to a non-impaired Lyoko Warrior.,DNA Exchange delays DNA alterations and passes them on to a non-impaired Lyoko Warrior.
Hints,yumi_2,Sacrificing a Lyoko Warrior with low HP might save the others!,Sacrificing a Lyoko Warrior with low HP might save the others!
Hints,yumi_3,-,-
Hints,yumi_4,-,-
Hints,ulrich_0,Activating a tower for your own uses will provoke XANA into counter-attacking!,Activating a thap for your own uses will provoke XANA into counter-attacking!
Hints,ulrich_1,"Depending on the difficulty level chosen, polymorphic clones can regenerate between 2 and 6 times during a battle.","Depending on the difficulty level chosen, polymorphic clones can regenerate between 2 and 6 times during a battle."
Hints,ulrich_2,"Depending on the difficulty level chosen, polymorphic clones can regenerate between 2 and 6 times during a battle.","Depending on the difficulty level chosen, polymorphic clones can regenerate between 2 and 6 times during a battle."
Hints,ulrich_2_old,The stamina bar actively depletes while a Lyoko Warrior moves and refills at a standstill. The Lyoko Warrior moves faster when he has stamina left.,The stamina bar actively depletes while a Lyoko Warrior moves and refills at a standstill. The Lyoko Warrior moves faster when he has stamina left.
Hints,ulrich_3,-,-
Hints,odd_0,A reboot cannot save a LyokoWarrior from definitive xanafication.,A reboot cannot save a LyokoWarrior from definitive xanafication.
Hints,odd_1,Aelita can recover data faster than anyone else.,Aelita can recover data faster than anyone else.
Hints,odd_2,Sending less LyokoWarriors to the same place ensures that Xana doesn't get too excited by sending its whole army!,Sending less LyokoWarriors to the same place ensures that Xana doesn't get too excited by sending its whole army!
Hints,odd_3,"Each LyokoWarrior has a favourite sector, which gives him/her a battle bonus.","Each LyokoWarrior has a favourite khu vuc, which gives him/her a battle bonus."
Hints,odd_4,"During a battle against similar monsters, use the 'combo' action to perform a devastating attack!","During a battle against similar quai vat, use the 'combo' action to perform a devastating attack!"
Hints,william_0,"Any temporarily xanafied Lyoko Warrior will be permanently xanafied if he/she falls into the void, gets caught in a RTTP, or if the core gets destroyed.","Any temporarily xanafied Lyoko Warrior will be permanently xanafied if he/she falls into the void, gets caught in a RTTP, or if the core gets destroyed."
Hints,william_1,A reboot will make all Lyoko Warriors unconscious and will drain all AP. But also negates any temporary xanafications.,A reboot will make all Lyoko Warriors unconscious and will drain all AP. But also negates any temporary xanafications.
Hints,william_2,XANA’s tower and the Scyphozoa can generate a no-virt zone. This causes any virtualization within it to be inaccurate.,XANA’s thap and the Scyphozoa can generate a no-virt zone. This causes any ao hoa within it to be inaccurate.
Hints,franz_0,You can directly transfer energy to any superscanned tower with 'transm.to.tsuperscan'.,You can directly transfer nang luong to any superscanned thap with 'transm.to.tsuperscan'.
Hints,franz_1,Only Aelita can decipher my diary in a way tower.,Only Aelita can decipher my diary in a way tower.
Hints,franz_2,My diary's greatest secrets can be discovered by playing story mode.,My diary's greatest secrets can be discovered by playing story mode.
Hints,franz_3,"If Aelita falls into the digital sea, I might be able to save her.","If Aelita falls into the digital sea, I might be able to save her."
Hints,kiwi_0,Wif wif!,Wif wif!
Hints,kiwi_1,Wif wif!,Wif wif!
Hints,kiwi_2,Wif wif!,Wif wif!
Hints,rosa_0,Simple cooking is the most complicated thing to do.,Simple cooking is the most complicated thing to do.
Hints,rosa_1,"There is nothing dangerous about frozen food, but when you freeze awful stuff, you unfreeze awful stuff...","There is nothing dangerous about frozen food, but when you freeze awful stuff, you unfreeze awful stuff..."
Hints,rosa_2,Who has never practiced the art of making jam with friends in their kitchen does not know what happiness means.,Who has never practiced the art of making jam with friends in their kitchen does not know what happiness means.
Hints,jim_0,Sport measures human value in millimeters and hundredths of a second.,Sport measures human value in millimeters and hundredths of a second.
Hints,jim_1,"Soccer is a simple sport, made complicated by people who know nothing about it.","Soccer is a simple sport, made complicated by people who know nothing about it."
Hints,jim_2,I invented ice hockey in my basement when I was a political prisoner in Siberia.,I invented ice hockey in my basement when I was a political prisoner in Siberia.
Hints,delmas_0,"Education is not limited to the school. All our lives, our environment is our education, and an educator both severe and dangerous.","Education is not limited to the school. All our lives, our environment is our education, and an educator both severe and dangerous."
Hints,delmas_1,"He who opens a school door, closes a prison.","He who mos a school door, closes a prison."
Hints,delmas_2,"The role of the school is to teach children about the world, not to teach them the art of living.","The role of the school is to teach children about the world, not to teach them the art of living."
Hints,xana_0,All the virtual worlds belongs to me.,All the gioi aos belongs to me.
Hints,xana_1,Kneel to me. Or pay the price for your insubordination,Kneel to me. Or pay the price for your insubordination
Hints,xana_2,You're just data.,You're just data.
Holovis,tower,tower,thap
Holovis,towerDESCR,"Towers are the most important calculators and databanks from a virtual world.
When feed with enough energy and their inhibitors down, they can be activated to the profit of any entity.

Towers can be accessed by lyoko humanoids, and some monsters. On the top, there are virtual interface for interacting.

Its usage can be multiple, act on Earth via electricity, decypher complex programs, crack the DNA of a virtual creature and more. 

If in the possession of the enemy, towers can generate no-virt zones.","Tháps are the most important calculators and databanks from a virtual world.
When feed with enough nang luong and their bo uc che down, they can be activated to the profit of any entity.

Tháps can be accessed by lyoko humanoids, and some quai vat. On the top, there are virtual interface for interacting.

Its usage can be multiple, act on Earth via electricity, decypher complex chuong trinhs, crack the DNA of a virtual creature and more. 

If in the possession of the enemy, thaps can generate no-virt zones."
Holovis,wayTower,way-tower,way-thap
Holovis,wayTowerDESCR,"Towers located at the extremities of the sectors. (generally the 1st and the 10th).
They contain a pathway for virtual entities to access other sectors.
They also sometimes contain specific data that is not accessible in regular towers.","Tháps located at the extremities of the khu vucs. (generally the 1st and the 10th).
They contain a pathway for virtual entities to access other khu vucs.
They also sometimes contain specific data that is not accessible in regular thaps."
Holovis,towerFOW,cyphered tower,cyphered thap
Holovis,towerFOWDESCR,"Unless analyzed, automatically or not, the state of the tower (activation, hp...) is cyphered.
Unanalyzed tower also hides any monster within its perimeter.
A virtual entity (like a virtual humanoid) must reach the surroundings of the tower to analyze it. Otherwise you can use a towerscan program (Monoscan, Superscan...) to target the tower and analyze it manually.","Unless analyzed, automatically or not, the state of thap (activation, hp...) is cyphered.
Unanalyzed thap also hides any quai vat within its perimeter.
A virtual entity (like a virtual humanoid) must reach the surroundings of thap to analyze it. Otherwise you can use a thapscan chuong trinh (Mởnoscan, Superscan...) to muc tieu thap and analyze it manually."
Holovis,lyoko,lyoko,lyoko
Holovis,lyokoDESCR,"Lyoko is a virtual world made up of 4 sectors, floating in the digital ocean of the web.
The environment is generated by the supercomputer and allows its users to interact with each other via objects in the virtual space. 
The structure of this world supports autonomous virtual entities (humanoids, creatures...) and access to virtual computing power beyond the limits of the physical world.","Lyoko is a virtual world made up of 4 khu vucs, floating in the digital ocean of the web.
The environment is generated by sieu may tinh and allows its users to interact with each other via objects in the virtual space. 
The structure of this world supports autonomous virtual entities (humanoids, creatures...) and access to virtual computing power beyond the limits of the physical world."
Holovis,aelita,Aelita,Aelita
Holovis,aelitaDESCR,"Aelita is a virtual humanoid, guardian of Lyoko.
She can interact with the data towers that dot the territories.","Aelita is a virtual humanoid, guardian of Lyoko.
She can interact with the data thaps that dot the territories."
Holovis,sector,sector,khu vuc
Holovis,sectorDESCR,-,-
Holovis,forest,forest sector,forest khu vuc
Holovis,forestDESCR,-,-
Holovis,desert,desert sector,desert khu vuc
Holovis,desertDESCR,-,-
Holovis,mountain,mountain sector,mountain khu vuc
Holovis,mountainDESCR,-,-
Holovis,ice,ice sector,ice khu vuc
Holovis,iceDESCR,-,-
Holovis,fifthSector,fifth sector,fifth khu vuc
Holovis,fifthSectorDESCR,-,-
Holovis,krabe,krabe,krabe
Holovis,krabeDESCR,-,-
Holovis,kankrelat,kankrelat,kankrelat
Holovis,kankrelatDESCR,Weak monsters that generally attack in groups.,Weak quai vat that generally attack in groups.
Holovis,gardien,guardian,guardian
Holovis,gardienDESCR,"Creature capable of imprisoning Lyoko Warriors.
Invulnerable, only clones of their prey, brought close enough, are able to destroy them.

With the help of Xana, these monsters can also cause overloads that damage the laboratory's location chips in the real world.","Creature capable of imprisoning Lyoko Warriors.
Invulnerable, only clones of their prey, brought close enough, are able to destroy them.

With the help of Xana, these quai vat can also cause overloads that damage phong thi nghiem's location chips in the real world."
Holovis,clone,clone,clone
Holovis,cloneDESCR,"A unique creature incapable of fighting, the clone is weak, but has the advantage of being able to temporarily deceive particular enemies.","A unique creature incapable of fighting, the clone is weak, but has the advantage of being able to temporarily deceive particular enemies."
Holovis,block,block,block
Holovis,blockDESCR,-,-
Holovis,hornet,hornet,hornet
Holovis,hornetDESCR,Flying monsters that generally attack in groups.,Flying quai vat that generally attack in groups.
Holovis,kawa,kawabata,kawabata
Holovis,kawaDESCR,"Kawa' is an extra-metaversal creature, capable of breaking both the game modes and the 4th wall.
It comes straight from the defunct project 'Lyoko Conquerors' of the creator of IFSCL.
Little is known about his life and origin, Xana's minion turned good (more or less), emitting a blue light from his eye rather than a red one. He has a strong resent against purple color in general.

Seeing that the project in which he was invented is lost in limbo, he invited himself many times through hidden rooms. 
The rooms are mostly exclusively available within the cycles they appeared in.

He then disappeared after 4.0.X, promising to share a tea with the player when they met again.
It is said that he searches through the game files for traces of the future of the story mode.
Not without messing up everything in his path.","Kawa' is an extra-metaversal creature, capable of breaking both the game modes and the 4th wall.
It comes straight from the defunct project 'Lyoko Cónquerors' of the creator of IFSCL.
Little is known about his life and origin, Xana's minion turned good (more or less), emitting a blue light from his eye rather than a red one. He has a strong resent against purple color in general.

Seeing that the project in which he was invented is lost in limbo, he invited himself many times through hidden rooms. 
The rooms are mostly exclusively kha dung within the cycles they appeared in.

He then disappeared after 4.0.X, promising to share a tea with the player when they met again.
It is said that he searches through the game files for traces of the future of the story mode.
Không without messing up everything in his path."
Holovis,scyphozoa,scyphozoa,scyphozoa
Holovis,scyphozoaDESCR,Scyphozoa is a unique creature of Xana that can only spawn on Lyoko.,Scyphozoa is a unique creature of Xana that can only spawn on Lyoko.
ReadmeStructAll,cmdList,Commands List,Cómmands List
ReadmeStructAll,radialMenu,Radial menu and HUD,Radial menu and HUD
ReadmeStructAll,radialMenu_content,"To display the radial menu and HUD, mouse’s right click must be hold down.
Then, release it on the icon you would like to access","To display the radial menu and HUD, mouse’s right nhap vao must be hold down.
Then, release it on the icon you would like to access"
